sede;facultad;programa_estudio;modalidad_estudio;curso;ciclo;grupo;creditos;horas_teoricas;horas_practicas;sumilla;unidad;titulo_unidad;ra_unitario;sesion;ra_sesion;aprendizaje_autonomo;referencias_bibliograficas;enlaces_internet
Lima;Facultad de Ingeniería y Arquitectura;Ingeniería de Sistemas;Presencial;Auditoría y Seguridad de Sistemas;X;B;4;3;2;El curso examina controles, riesgos, auditoría informática, continuidad, seguridad de la información y cumplimiento normativo para proteger activos digitales con integridad profesional y enfoque preventivo.;Unidad V;Mejora del desempeño profesional de Auditoría y Seguridad de Sistemas;Desarrolla competencias de la Unidad V aplicando fundamentos de Auditoría y Seguridad de Sistemas para resolver situaciones académicas y profesionales con rigor técnico, ética cristiana adventista y vocación de servicio.;Sesión 4;Integra una simulación académica relacionado con auditoría y seguridad de sistemas en la sesión 4 de la Unidad V, usando criterios verificables y evidencia documentada.;Revisa lectura asignada, elabora ficha de aplicación sobre Auditoría y Seguridad de Sistemas, resuelve actividad individual 84 y registra reflexión breve sobre servicio, integridad y mejora continua.;Kimball R. The Data Warehouse Toolkit. Wiley 2013;https://scikit-learn.org/stable
Lima;Facultad de Ingeniería y Arquitectura;Ingeniería de Sistemas;Presencial;Auditoría y Seguridad de Sistemas;X;B;4;3;2;El curso examina controles, riesgos, auditoría informática, continuidad, seguridad de la información y cumplimiento normativo para proteger activos digitales con integridad profesional y enfoque preventivo.;Unidad V;Proyecto integrador del curso de Auditoría y Seguridad de Sistemas;Desarrolla competencias de la Unidad V aplicando fundamentos de Auditoría y Seguridad de Sistemas para resolver situaciones académicas y profesionales con rigor técnico, ética cristiana adventista y vocación de servicio.;Sesión 5;Calcula un caso aplicado relacionado con auditoría y seguridad de sistemas en la sesión 5 de la Unidad V, usando criterios verificables y evidencia documentada.;Revisa lectura asignada, elabora ficha de aplicación sobre Auditoría y Seguridad de Sistemas, resuelve actividad individual 85 y registra reflexión breve sobre servicio, integridad y mejora continua.;Pressman R. Ingeniería del software. McGraw Hill 2021;https://docs.python.org/es/3
Lima;Facultad de Ingeniería y Arquitectura;Ingeniería de Sistemas;Presencial;Auditoría y Seguridad de Sistemas;X;B;4;3;2;El curso examina controles, riesgos, auditoría informática, continuidad, seguridad de la información y cumplimiento normativo para proteger activos digitales con integridad profesional y enfoque preventivo.;Unidad V;Síntesis aplicada y reflexión de Auditoría y Seguridad de Sistemas;Desarrolla competencias de la Unidad V aplicando fundamentos de Auditoría y Seguridad de Sistemas para resolver situaciones académicas y profesionales con rigor técnico, ética cristiana adventista y vocación de servicio.;Sesión 6;Diagnostica un procedimiento clave relacionado con auditoría y seguridad de sistemas en la sesión 6 de la Unidad V, usando criterios verificables y evidencia documentada.;Revisa lectura asignada, elabora ficha de aplicación sobre Auditoría y Seguridad de Sistemas, resuelve actividad individual 86 y registra reflexión breve sobre servicio, integridad y mejora continua.;Elmasri R. Fundamentals of Database Systems. Pearson 2020;https://www.postgresql.org/docs
Lima;Facultad de Ingeniería y Arquitectura;Ingeniería de Sistemas;Presencial;Auditoría y Seguridad de Sistemas;X;B;4;3;2;El curso examina controles, riesgos, auditoría informática, continuidad, seguridad de la información y cumplimiento normativo para proteger activos digitales con integridad profesional y enfoque preventivo.;Unidad V;Validación de competencias de Auditoría y Seguridad de Sistemas;Desarrolla competencias de la Unidad V aplicando fundamentos de Auditoría y Seguridad de Sistemas para resolver situaciones académicas y profesionales con rigor técnico, ética cristiana adventista y vocación de servicio.;Sesión 7;Planifica un problema contextualizado relacionado con auditoría y seguridad de sistemas en la sesión 7 de la Unidad V, usando criterios verificables y evidencia documentada.;Revisa lectura asignada, elabora ficha de aplicación sobre Auditoría y Seguridad de Sistemas, resuelve actividad individual 87 y registra reflexión breve sobre servicio, integridad y mejora continua.;Stallings W. Data and Computer Communications. Pearson 2017;https://www.oracle.com/database/technologies
Lima;Facultad de Ingeniería y Arquitectura;Ingeniería de Sistemas;Presencial;Auditoría y Seguridad de Sistemas;X;B;4;3;2;El curso examina controles, riesgos, auditoría informática, continuidad, seguridad de la información y cumplimiento normativo para proteger activos digitales con integridad profesional y enfoque preventivo.;Unidad V;Presentación de resultados de Auditoría y Seguridad de Sistemas;Desarrolla competencias de la Unidad V aplicando fundamentos de Auditoría y Seguridad de Sistemas para resolver situaciones académicas y profesionales con rigor técnico, ética cristiana adventista y vocación de servicio.;Sesión 8;Configura una evidencia de aprendizaje relacionado con auditoría y seguridad de sistemas en la sesión 8 de la Unidad V, usando criterios verificables y evidencia documentada.;Revisa lectura asignada, elabora ficha de aplicación sobre Auditoría y Seguridad de Sistemas, resuelve actividad individual 88 y registra reflexión breve sobre servicio, integridad y mejora continua.;Russell S. Artificial Intelligence A Modern Approach. Pearson 2021;https://www.iso.org/isoiec-27001-information-security.html
Lima;Facultad de Ingeniería y Arquitectura;Ingeniería de Sistemas;Presencial;Auditoría y Seguridad de Sistemas;X;B;4;3;2;El curso examina controles, riesgos, auditoría informática, continuidad, seguridad de la información y cumplimiento normativo para proteger activos digitales con integridad profesional y enfoque preventivo.;Unidad V;Mejora del desempeño profesional de Auditoría y Seguridad de Sistemas;Desarrolla competencias de la Unidad V aplicando fundamentos de Auditoría y Seguridad de Sistemas para resolver situaciones académicas y profesionales con rigor técnico, ética cristiana adventista y vocación de servicio.;Sesión 9;Sustenta un escenario institucional relacionado con auditoría y seguridad de sistemas en la sesión 9 de la Unidad V, usando criterios verificables y evidencia documentada.;Revisa lectura asignada, elabora ficha de aplicación sobre Auditoría y Seguridad de Sistemas, resuelve actividad individual 89 y registra reflexión breve sobre servicio, integridad y mejora continua.;Kimball R. The Data Warehouse Toolkit. Wiley 2013;https://scikit-learn.org/stable
Lima;Facultad de Ingeniería y Arquitectura;Ingeniería de Sistemas;Presencial;Auditoría y Seguridad de Sistemas;X;B;4;3;2;El curso examina controles, riesgos, auditoría informática, continuidad, seguridad de la información y cumplimiento normativo para proteger activos digitales con integridad profesional y enfoque preventivo.;Unidad V;Proyecto integrador del curso de Auditoría y Seguridad de Sistemas;Desarrolla competencias de la Unidad V aplicando fundamentos de Auditoría y Seguridad de Sistemas para resolver situaciones académicas y profesionales con rigor técnico, ética cristiana adventista y vocación de servicio.;Sesión 10;Analiza una práctica guiada relacionado con auditoría y seguridad de sistemas en la sesión 10 de la Unidad V, usando criterios verificables y evidencia documentada.;Revisa lectura asignada, elabora ficha de aplicación sobre Auditoría y Seguridad de Sistemas, resuelve actividad individual 90 y registra reflexión breve sobre servicio, integridad y mejora continua.;Pressman R. Ingeniería del software. McGraw Hill 2021;https://docs.python.org/es/3
Lima;Facultad de Ingeniería y Arquitectura;Ingeniería de Sistemas;Presencial;Auditoría y Seguridad de Sistemas;X;B;4;3;2;El curso examina controles, riesgos, auditoría informática, continuidad, seguridad de la información y cumplimiento normativo para proteger activos digitales con integridad profesional y enfoque preventivo.;Unidad V;Síntesis aplicada y reflexión de Auditoría y Seguridad de Sistemas;Desarrolla competencias de la Unidad V aplicando fundamentos de Auditoría y Seguridad de Sistemas para resolver situaciones académicas y profesionales con rigor técnico, ética cristiana adventista y vocación de servicio.;Sesión 11;Diseña un recurso técnico relacionado con auditoría y seguridad de sistemas en la sesión 11 de la Unidad V, usando criterios verificables y evidencia documentada.;Revisa lectura asignada, elabora ficha de aplicación sobre Auditoría y Seguridad de Sistemas, resuelve actividad individual 91 y registra reflexión breve sobre servicio, integridad y mejora continua.;Elmasri R. Fundamentals of Database Systems. Pearson 2020;https://www.postgresql.org/docs
Lima;Facultad de Ingeniería y Arquitectura;Ingeniería de Sistemas;Presencial;Auditoría y Seguridad de Sistemas;X;B;4;3;2;El curso examina controles, riesgos, auditoría informática, continuidad, seguridad de la información y cumplimiento normativo para proteger activos digitales con integridad profesional y enfoque preventivo.;Unidad V;Validación de competencias de Auditoría y Seguridad de Sistemas;Desarrolla competencias de la Unidad V aplicando fundamentos de Auditoría y Seguridad de Sistemas para resolver situaciones académicas y profesionales con rigor técnico, ética cristiana adventista y vocación de servicio.;Sesión 12;Implementa un informe breve relacionado con auditoría y seguridad de sistemas en la sesión 12 de la Unidad V, usando criterios verificables y evidencia documentada.;Revisa lectura asignada, elabora ficha de aplicación sobre Auditoría y Seguridad de Sistemas, resuelve actividad individual 92 y registra reflexión breve sobre servicio, integridad y mejora continua.;Stallings W. Data and Computer Communications. Pearson 2017;https://www.oracle.com/database/technologies
Lima;Facultad de Ingeniería y Arquitectura;Ingeniería de Sistemas;Presencial;Auditoría y Seguridad de Sistemas;X;B;4;3;2;El curso examina controles, riesgos, auditoría informática, continuidad, seguridad de la información y cumplimiento normativo para proteger activos digitales con integridad profesional y enfoque preventivo.;Unidad V;Presentación de resultados de Auditoría y Seguridad de Sistemas;Desarrolla competencias de la Unidad V aplicando fundamentos de Auditoría y Seguridad de Sistemas para resolver situaciones académicas y profesionales con rigor técnico, ética cristiana adventista y vocación de servicio.;Sesión 13;Evalúa una decisión profesional relacionado con auditoría y seguridad de sistemas en la sesión 13 de la Unidad V, usando criterios verificables y evidencia documentada.;Revisa lectura asignada, elabora ficha de aplicación sobre Auditoría y Seguridad de Sistemas, resuelve actividad individual 93 y registra reflexión breve sobre servicio, integridad y mejora continua.;Russell S. Artificial Intelligence A Modern Approach. Pearson 2021;https://www.iso.org/isoiec-27001-information-security.html
Lima;Facultad de Ingeniería y Arquitectura;Ingeniería de Sistemas;Presencial;Auditoría y Seguridad de Sistemas;X;B;4;3;2;El curso examina controles, riesgos, auditoría informática, continuidad, seguridad de la información y cumplimiento normativo para proteger activos digitales con integridad profesional y enfoque preventivo.;Unidad V;Mejora del desempeño profesional de Auditoría y Seguridad de Sistemas;Desarrolla competencias de la Unidad V aplicando fundamentos de Auditoría y Seguridad de Sistemas para resolver situaciones académicas y profesionales con rigor técnico, ética cristiana adventista y vocación de servicio.;Sesión 14;Interpreta una simulación académica relacionado con auditoría y seguridad de sistemas en la sesión 14 de la Unidad V, usando criterios verificables y evidencia documentada.;Revisa lectura asignada, elabora ficha de aplicación sobre Auditoría y Seguridad de Sistemas, resuelve actividad individual 94 y registra reflexión breve sobre servicio, integridad y mejora continua.;Kimball R. The Data Warehouse Toolkit. Wiley 2013;https://scikit-learn.org/stable
